0.000886374,0,0,0,-1.2,,,,,,0
0.00593786,0,0,0,-1.2,,,,,,0
0.0111389,0,0,0,-1.2,,,,,,0
0.0159257,0,0,0,-1.2,,,,,,0
0.0209355,0,0,0,-1.2,,,,,,0
0.0259255,0,0,0,-1.2,,,,,,0
0.0309459,0,0,0,-1.2,,,,,,0
0.0359438,0,0,0,-1.2,,,,,,0
0.0410435,0,0,0,-1.2,,,,,,0
0.0459358,0,0,0,-1.2,,,,,,0
0.0509982,0,0,0,-1.2,,,,,,0
0.0586141,0,0,0,-1.2,,,,,,0
0.0608988,0,0,0,-1.2,,,,,,0
0.0658984,0,0,0,-1.2,,,,,,0
0.0709008,0,0,0,0.00627,,,,,,1206.27
0.0759126,0,0,0,0.00627,,,,,,1206.27
0.0809221,0,0,0,0.00627,,,,,,1206.27
0.0859046,0,0,0,0.00627,,,,,,1206.27
0.0909408,0,0,0,0.00627,,,,,,1206.27
0.0959021,0,0,0,0.00627,,,,,,1206.27
0.100912,0,0,0,0.00627,,,,,,1206.27
0.105951,0,0,0,0.00627,,,,,,1206.27
0.110937,0,0,0,0.00627,,,,,,1206.27
0.115908,0,0,0,0.00627,,,,,,1206.27
0.120924,0,0,0,0.00627,,,,,,1206.27
0.125929,0,0,0,0.00627,,,,,,1206.27
0.130912,0,0,0,0.00627,,,,,,1206.27
0.13595,0,0,0,0.00627,,,,,,1206.27
0.140961,0,0,0,0.00627,,,,,,1206.27
0.14592,0,0,0,0.00627,,,,,,1206.27
0.150909,0,0,0,0.00627,,,,,,1206.27
0.155947,0,0,0,0.00627,,,,,,1206.27
0.160985,0,0,0,0.00627,,,,,,1206.27
0.165928,0,0,0,0.00627,,,,,,1206.27
0.17092,0,0,0,0.00627,,,,,,1206.27
0.17595,0,0,0,0.00627,,,,,,1206.27
0.180926,0,0,0,0.00627,,,,,,1206.27
0.185926,0,0,0,0.00627,,,,,,1206.27
0.190915,0,0,0,0.00627,,,,,,1206.27
0.195934,0,0,0,0.00627,,,,,,1206.27
0.20094,0,0,0,0.00627,,,,,,1206.27
0.205908,0,0,0,0.00627,,,,,,1206.27
0.210923,0,0,0,0.00627,,,,,,1206.27
0.215915,0,0,0,0.00627,,,,,,1206.27
0.220909,0,0,0,0.00627,,,,,,1206.27
0.225905,0,0,0,0.00627,,,,,,1206.27
0.230973,0,0,0,0.00627,,,,,,1206.27
0.235908,0,0,0,0.00627,,,,,,1206.27
0.240927,0,0,0,0.00627,,,,,,1206.27
0.245904,0,0,0,0.00627,,,,,,1206.27
0.250906,0,0,0,0.00627,,,,,,1206.27
0.255994,0,0,0,0.00627,,,,,,1206.27
0.261009,0,0,0,0.00627,,,,,,1206.27
0.265932,0,0,0,0.00627,,,,,,1206.27
0.270914,0,0,0,0.00627,,,,,,1206.27
0.275924,0,0,0,0.00627,,,,,,1206.27
0.280942,0,0,0,0.00627,,,,,,1206.27
0.285933,0,0,0,0.00627,,,,,,1206.27
0.290961,0,0,0,0.00627,,,,,,1206.27
0.295936,0,0,0,0.00627,,,,,,1206.27
0.300992,0,0,0,0.00627,,,,,,1206.27
0.305965,0,0,0,0.00627,,,,,,1206.27
0.310917,0,0,0,0.00627,,,,,,1206.27
0.315903,0,0,0,0.00627,,,,,,1206.27
0.320995,0,0,0,0.00627,,,,,,1206.27
0.325918,0,0,0,0.00627,,,,,,1206.27
0.330924,0,0,0,0.00627,,,,,,1206.27
0.335952,0,0,0,0.00627,,,,,,1206.27
0.340917,0,0,0,0.00627,,,,,,1206.27
0.345961,0,0,0,0.00627,,,,,,1206.27
0.350899,0,0,0,0.00627,,,,,,1206.27
0.355939,0,0,0,0.00627,,,,,,1206.27
0.361015,0,0,0,0.00627,,,,,,1206.27
0.366,0,0,0,0.00627,,,,,,1206.27
0.370908,0,0,0,0.00627,,,,,,1206.27
0.375901,0,0,0,0.00627,,,,,,1206.27
0.380899,0,0,0,0.00627,,,,,,1206.27
0.385899,0,0,0,-0.00028,,,,,,1199.72
0.390965,0,0,0,-0.00028,,,,,,1199.72
0.395916,0,0,0,-0.00028,,,,,,1199.72
0.400925,0,0,0,-0.00028,,,,,,1199.72
0.405918,0,0,0,-0.00028,,,,,,1199.72
0.410929,0,0,0,-0.00028,,,,,,1199.72
0.415949,0,0,0,-0.00028,,,,,,1199.72
0.421004,0,0,0,-0.00028,,,,,,1199.72
0.425909,0,0,0,-0.00028,,,,,,1199.72
0.430906,0,0,0,-0.00028,,,,,,1199.72
0.435955,0,0,0,-0.00028,,,,,,1199.72
0.441079,0,0,0,-0.00028,,,,,,1199.72
0.445908,0,0,0,-0.00028,,,,,,1199.72
0.450919,0,0,0,-0.00028,,,,,,1199.72
0.455908,0,0,0,-0.00028,,,,,,1199.72
0.460914,0,0,0,-0.00028,,,,,,1199.72
0.465975,0,0,0,-0.00028,,,,,,1199.72
0.470924,0,0,0,-0.00028,,,,,,1199.72
0.475975,0,0,0,-0.00028,,,,,,1199.72
0.480964,0,0,0,-0.00028,,,,,,1199.72
0.485902,0,0,0,-0.00028,,,,,,1199.72
0.49095,0,0,0,-0.00028,,,,,,1199.72
0.495943,0,0,0,-0.00028,,,,,,1199.72
0.501001,0,0,0,-0.00028,,,,,,1199.72
0.505921,0,0,0,-0.00028,,,,,,1199.72
0.510921,0,0,0,-0.00028,,,,,,1199.72
0.515907,0,0,0,-0.00028,,,,,,1199.72
0.520912,0,0,0,-0.00028,,,,,,1199.72
0.5259,0,0,0,-0.00028,,,,,,1199.72
0.530913,0,0,0,-0.00028,,,,,,1199.72
0.535902,0,0,0,-0.00028,,,,,,1199.72
0.540922,0,0,0,-0.00028,,,,,,1199.72
0.545905,0,0,0,-0.00028,,,,,,1199.72
0.55094,0,0,0,-0.00028,,,,,,1199.72
0.555934,0,0,0,-0.00028,,,,,,1199.72
0.560903,0,0,0,-0.00028,,,,,,1199.72
0.565918,0,0,0,-0.00028,,,,,,1199.72
0.570908,0,0,0,-0.00028,,,,,,1199.72
0.575965,0,0,0,-0.00028,,,,,,1199.72
0.580935,0,0,0,-0.00028,,,,,,1199.72
0.585904,0,0,0,-0.00028,,,,,,1199.72
0.59097,0,0,0,-0.00028,,,,,,1199.72
0.595906,0,0,0,-0.00028,,,,,,1199.72
0.600902,0,0,0,-0.00028,,,,,,1199.72
0.605951,0,0,0,-0.00028,,,,,,1199.72
0.610913,0,0,0,-0.00028,,,,,,1199.72
0.615902,0,0,0,-0.00028,,,,,,1199.72
0.620925,0,0,0,-0.00028,,,,,,1199.72
0.625905,0,0,0,-0.00028,,,,,,1199.72
0.630901,0,0,0,-0.00028,,,,,,1199.72
0.635912,0,0,0,-0.00028,,,,,,1199.72
0.640928,0,0,0,-0.00028,,,,,,1199.72
0.645901,0,0,0,-0.00028,,,,,,1199.72
0.650904,0,0,0,-0.00028,,,,,,1199.72
0.65591,0,0,0,-0.00028,,,,,,1199.72
0.660907,0,0,0,-0.00028,,,,,,1199.72
0.665902,0,0,0,-0.00028,,,,,,1199.72
0.670906,0,0,0,-0.00028,,,,,,1199.72
0.675935,0,0,0,-0.00028,,,,,,1199.72
0.680914,0,0,0,-0.00028,,,,,,1199.72
0.685902,0,0,0,-0.00028,,,,,,1199.72
0.690905,0,0,0,-0.00028,,,,,,1199.72
0.695908,0,0,0,-0.00028,,,,,,1199.72
0.702755,0,0,0,-0.00028,,,,,,1199.72
0.705908,0,0,0,-0.00017,,,,,,1199.83
0.710922,0,0,0,-0.00017,,,,,,1199.83
0.717557,0,0,0,-0.00017,,,,,,1199.83
0.720909,0,0,0,-0.00017,,,,,,1199.83
0.725971,0,0,0,-0.00017,,,,,,1199.83
0.730926,0,0,0,-0.00017,,,,,,1199.83
0.736027,0,0,0,-0.00017,,,,,,1199.83
0.741135,0,0,0,-0.00017,,,,,,1199.83
0.745916,0,0,0,-0.00017,,,,,,1199.83
0.750924,0,0,0,-0.00017,,,,,,1199.83
0.75593,0,0,0,-0.00017,,,,,,1199.83
0.760917,0,0,0,-0.00017,,,,,,1199.83
0.76591,0,0,0,-0.00017,,,,,,1199.83
0.770944,0,0,0,-0.00017,,,,,,1199.83
0.775929,0,0,0,-0.00017,,,,,,1199.83
0.781165,0,0,0,-0.00017,,,,,,1199.83
0.785915,0,0,0,-0.00017,,,,,,1199.83
0.790916,0,0,0,-0.00017,,,,,,1199.83
0.795918,0,0,0,-0.00017,,,,,,1199.83
0.800965,0,0,0,-0.00017,,,,,,1199.83
0.805969,0,0,0,-0.00017,,,,,,1199.83
0.810927,0,0,0,-0.00017,,,,,,1199.83
0.815909,0,0,0,-0.00017,,,,,,1199.83
0.820906,0,0,0,-0.00017,,,,,,1199.83
0.825902,0,0,0,-0.00017,,,,,,1199.83
0.830903,0,0,0,-0.00017,,,,,,1199.83
0.835911,0,0,0,-0.00017,,,,,,1199.83
0.840969,0,0,0,-0.00017,,,,,,1199.83
0.845905,0,0,0,-0.00017,,,,,,1199.83
0.850905,0,0,0,-0.00017,,,,,,1199.83
0.855905,0,0,0,-0.00017,,,,,,1199.83
0.860905,0,0,0,-0.00017,,,,,,1199.83
0.865922,0,0,0,-0.00017,,,,,,1199.83
0.872071,0,0,0,-0.00017,,,,,,1199.83
0.875955,0,0,0,-0.00017,,,,,,1199.83
0.880941,0,0,0,-0.00017,,,,,,1199.83
0.885944,0,0,0,-0.00017,,,,,,1199.83
0.890967,0,0,0,-0.00017,,,,,,1199.83
0.895919,0,0,0,-0.00017,,,,,,1199.83
0.900922,0,0,0,-0.00017,,,,,,1199.83
0.905906,0,0,0,-0.00017,,,,,,1199.83
0.910921,0,0,0,-0.00017,,,,,,1199.83
0.915902,0,0,0,-0.00017,,,,,,1199.83
0.920898,0,0,0,-0.00017,,,,,,1199.83
0.925898,0,0,0,-0.00017,,,,,,1199.83
0.930899,0,0,0,-0.00017,,,,,,1199.83
0.935924,0,0,0,-0.00011,,,,,,1199.89
0.941184,0,0,0,-0.00011,,,,,,1199.89
0.945907,0,0,0,-0.00011,,,,,,1199.89
0.95097,0,0,0,-0.00011,,,,,,1199.89
0.955941,0,0,0,-0.00011,,,,,,1199.89
0.961045,0,0,0,-0.00011,,,,,,1199.89
0.965914,0,0,0,-0.00011,,,,,,1199.89
0.970953,0,0,0,-0.00011,,,,,,1199.89
0.975945,0,0,0,-0.00011,,,,,,1199.89
0.980935,0,0,0,-0.00011,,,,,,1199.89
0.985922,0,0,0,-0.00011,,,,,,1199.89
0.990914,0,0,0,-0.00011,,,,,,1199.89
0.995928,0,0,0,-0.00011,,,,,,1199.89
1.00092,0,0,0,-0.00011,,,,,,1199.89
1.00596,0,0,0,-0.00011,,,,,,1199.89
1.01094,0,0,0,-0.00011,,,,,,1199.89
1.01593,0,0,0,-0.00011,,,,,,1199.89
1.02107,0,0,0,-0.00011,,,,,,1199.89
1.02591,0,0,0,-0.00011,,,,,,1199.89
1.03091,0,0,0,-0.00011,,,,,,1199.89
1.03592,0,0,0,-0.00011,,,,,,1199.89
1.04112,0,0,0,-0.00011,,,,,,1199.89
1.04591,0,0,0,-0.00011,,,,,,1199.89
1.05092,0,0,0,-0.00011,,,,,,1199.89
1.05592,0,0,0,-0.00011,,,,,,1199.89
1.06092,0,0,0,-0.00011,,,,,,1199.89
1.0659,0,0,0,-0.00011,,,,,,1199.89
1.07092,0,0,0,-0.00011,,,,,,1199.89
1.07594,0,0,0,-0.00011,,,,,,1199.89
1.08092,0,0,0,-0.00011,,,,,,1199.89
1.0859,0,0,0,-0.00011,,,,,,1199.89
1.09091,0,0,0,-0.00011,,,,,,1199.89
1.09591,0,0,0,-0.00011,,,,,,1199.89
1.10091,0,0,0,-0.00011,,,,,,1199.89
1.10675,0,0,0,-0.00011,,,,,,1199.89
1.11103,0,0,0,-0.00011,,,,,,1199.89
1.11593,0,0,0,-0.00011,,,,,,1199.89
1.12093,0,0,0,-0.00011,,,,,,1199.89
1.12591,0,0,0,-0.00011,,,,,,1199.89
1.13091,0,0,0,-0.00011,,,,,,1199.89
1.13591,0,0,0,-0.00011,,,,,,1199.89
1.1409,0,0,0,-0.00011,,,,,,1199.89
1.14591,0,0,0,-0.00011,,,,,,1199.89
1.15091,0,0,0,0.01077,,,,,,1210.77
1.15608,0,0,0,0.01077,,,,,,1210.77
1.16095,0,0,0,0.01077,,,,,,1210.77
1.1659,0,0,0,0.01077,,,,,,1210.77
1.17147,0,0,0,0.01077,,,,,,1210.77
1.17599,0,0,0,0.01077,,,,,,1210.77
1.18093,0,0,0,0.01077,,,,,,1210.77
1.18591,0,0,0,0.01077,,,,,,1210.77
1.19092,0,0,0,0.01077,,,,,,1210.77
1.19592,0,0,0,0.01077,,,,,,1210.77
1.20093,0,0,0,0.01077,,,,,,1210.77
1.20594,0,0,0,0.01077,,,,,,1210.77
1.21095,0,0,0,0.01077,,,,,,1210.77
1.21591,0,0,0,0.01077,,,,,,1210.77
1.22093,0,0,0,0.01077,,,,,,1210.77
1.2259,0,0,0,0.01077,,,,,,1210.77
1.23095,0,0,0,0.01077,,,,,,1210.77
1.23604,0,0,0,0.01077,,,,,,1210.77
1.24097,0,0,0,0.01077,,,,,,1210.77
1.24591,0,0,0,0.01077,,,,,,1210.77
1.25091,0,0,0,0.01077,,,,,,1210.77
1.25591,0,0,0,0.01077,,,,,,1210.77
1.2609,0,0,0,0.01077,,,,,,1210.77
1.2659,0,0,0,0.01077,,,,,,1210.77
1.27091,0,0,0,0.01077,,,,,,1210.77
1.27593,0,0,0,0.01077,,,,,,1210.77
1.28091,0,0,0,0.01077,,,,,,1210.77
1.2859,0,0,0,0.01077,,,,,,1210.77
1.29091,0,0,0,0.01077,,,,,,1210.77
1.2959,0,0,0,0.01077,,,,,,1210.77
1.3009,0,0,0,0.01077,,,,,,1210.77
1.30591,0,0,0,0.01077,,,,,,1210.77
1.31092,0,0,0,0.01077,,,,,,1210.77
1.31591,0,0,0,0.01077,,,,,,1210.77
1.32095,0,0,0,0.01077,,,,,,1210.77
1.3259,0,0,0,0.01077,,,,,,1210.77
1.33095,0,0,0,0.01077,,,,,,1210.77
1.33592,0,0,0,0.01077,,,,,,1210.77
1.34093,0,0,0,0.01077,,,,,,1210.77
1.34591,0,0,0,0.01077,,,,,,1210.77
1.3509,0,0,0,0.01077,,,,,,1210.77
1.3559,0,0,0,0.01077,,,,,,1210.77
1.3609,0,0,0,0.01077,,,,,,1210.77
1.36591,0,0,0,0.01078,,,,,,1210.78
1.37095,0,0,0,0.01078,,,,,,1210.78
1.37721,0,0,0,0.01078,,,,,,1210.78
1.38091,0,0,0,0.01078,,,,,,1210.78
1.38591,0,0,0,0.01078,,,,,,1210.78
1.39094,0,0,0,0.01078,,,,,,1210.78
1.39593,0,0,0,0.01078,,,,,,1210.78
1.40092,0,0,0,0.01078,,,,,,1210.78
1.40592,0,0,0,0.01078,,,,,,1210.78
1.41095,0,0,0,0.01078,,,,,,1210.78
1.41592,0,0,0,0.01078,,,,,,1210.78
1.42095,0,0,0,0.01078,,,,,,1210.78
1.42591,0,0,0,0.01078,,,,,,1210.78
1.43092,0,0,0,0.01078,,,,,,1210.78
1.43598,0,0,0,0.01078,,,,,,1210.78
1.44108,0,0,0,0.01078,,,,,,1210.78
1.44611,0,0,0,0.01078,,,,,,1210.78
1.45195,0,0,0,0.01078,,,,,,1210.78
1.45596,0,0,0,0.01078,,,,,,1210.78
1.46091,0,0,0,0.01078,,,,,,1210.78
1.4659,0,0,0,0.01078,,,,,,1210.78
1.47091,0,0,0,0.01078,,,,,,1210.78
1.47592,0,0,0,0.01078,,,,,,1210.78
1.48091,0,0,0,0.01078,,,,,,1210.78
1.4859,0,0,0,0.01078,,,,,,1210.78
1.49091,0,0,0,0.01078,,,,,,1210.78
1.49591,0,0,0,0.01078,,,,,,1210.78
1.5009,0,0,0,0.01078,,,,,,1210.78
1.50591,0,0,0,0.01078,,,,,,1210.78
1.51092,0,0,0,0.01078,,,,,,1210.78
1.51591,0,0,0,0.01078,,,,,,1210.78
1.52093,0,0,0,0.01078,,,,,,1210.78
1.5259,0,0,0,0.01078,,,,,,1210.78
1.53092,0,0,0,0.01078,,,,,,1210.78
1.53591,0,0,0,0.01078,,,,,,1210.78
1.54108,0,0,0,0.01078,,,,,,1210.78
1.5459,0,0,0,0.01078,,,,,,1210.78
1.55094,0,0,0,0.01078,,,,,,1210.78
1.55591,0,0,0,0.01078,,,,,,1210.78
1.5609,0,0,0,0.01078,,,,,,1210.78
1.5659,0,0,0,0.01078,,,,,,1210.78
1.57091,0,0,0,0.01078,,,,,,1210.78
1.57593,0,0,0,0.01078,,,,,,1210.78
1.58093,0,0,0,0.01078,,,,,,1210.78
1.58591,0,0,0,0.01078,,,,,,1210.78
1.59192,0,0,0,0.01078,,,,,,1210.78
1.59592,0,0,0,0.01078,,,,,,1210.78
1.60092,0,0,0,0.01078,,,,,,1210.78
1.60591,0,0,0,0.01078,,,,,,1210.78
1.61097,0,0,0,0.01078,,,,,,1210.78
1.61592,0,0,0,0.01078,,,,,,1210.78
1.62093,0,0,0,0.01078,,,,,,1210.78
1.62591,0,0,0,0.01078,,,,,,1210.78
1.63093,0,0,0,0.01078,,,,,,1210.78
1.63593,0,0,0,0.01078,,,,,,1210.78
1.64111,0,0,0,0.01078,,,,,,1210.78
1.64591,0,0,0,0.01078,,,,,,1210.78
1.65093,0,0,0,0.01078,,,,,,1210.78
1.656,0,0,0,0.01078,,,,,,1210.78
1.66093,0,0,0,0.01078,,,,,,1210.78
1.6659,0,0,0,0.01078,,,,,,1210.78
1.67093,0,0,0,0.01078,,,,,,1210.78
1.67593,0,0,0,0.01078,,,,,,1210.78
1.68092,0,0,0,0.01078,,,,,,1210.78
1.68592,0,0,0,0.01078,,,,,,1210.78
1.69091,0,0,0,0.01078,,,,,,1210.78
1.69593,0,0,0,0.01078,,,,,,1210.78
1.70091,0,0,0,0.01078,,,,,,1210.78
1.70591,0,0,0,0.01078,,,,,,1210.78
1.71093,0,0,0,0.01078,,,,,,1210.78
1.71591,0,0,0,0.01078,,,,,,1210.78
1.72092,0,0,0,0.01078,,,,,,1210.78
1.7259,0,0,0,0.01078,,,,,,1210.78
1.73092,0,0,0,0.01078,,,,,,1210.78
1.73592,0,0,0,0.01078,,,,,,1210.78
1.74095,0,0,0,0.01078,,,,,,1210.78
1.7459,0,0,0,0.01078,,,,,,1210.78
1.75092,0,0,0,0.01078,,,,,,1210.78
1.75597,0,0,0,0.01078,,,,,,1210.78
1.76091,0,0,0,0.01078,,,,,,1210.78
1.7659,0,0,0,0.01078,,,,,,1210.78
1.77093,0,0,0,0.01078,,,,,,1210.78
1.77593,0,0,0,0.01078,,,,,,1210.78
1.7809,0,0,0,0.01078,,,,,,1210.78
1.78591,0,0,0,0.01078,,,,,,1210.78
1.7909,0,0,0,0.01078,,,,,,1210.78
1.7959,0,0,0,0.01078,,,,,,1210.78
1.80091,0,0,0,0.0143,,,,,,1214.3
1.8059,0,0,0,0.0143,,,,,,1214.3
1.81148,0,0,0,0.0143,,,,,,1214.3
1.81592,0,0,0,0.0143,,,,,,1214.3
1.82091,0,0,0,0.0143,,,,,,1214.3
1.8259,0,0,0,0.0143,,,,,,1214.3
1.83092,0,0,0,0.0143,,,,,,1214.3
1.83604,0,0,0,0.0143,,,,,,1214.3
1.84118,0,0,0,0.0143,,,,,,1214.3
1.84591,0,0,0,0.0143,,,,,,1214.3
1.85092,0,0,0,0.0143,,,,,,1214.3
1.85592,0,0,0,0.0143,,,,,,1214.3
1.86095,0,0,0,0.0143,,,,,,1214.3
1.8659,0,0,0,0.0143,,,,,,1214.3
1.87095,0,0,0,0.0143,,,,,,1214.3
